id_movie,id_production_companies,name_production_companies,revenue
10497,8131,Timothy Burrill Productions,1862805
11382,14,Miramax Films,0
9331,4,Paramount Pictures,215887717
9331,2767,Mace Neufeld Productions,215887717
10731,508,Regency Enterprises,117615211
10731,644,Alcor Films,117615211
10731,6194,Warner Bros.,117615211
10464,12,New Line Cinema,0
34152,33,Universal Pictures,0
34152,4319,40 Acres & A Mule Filmworks,0
9495,14,Miramax Films,94000000
9495,4028,Crowvision Inc.,94000000
9495,4029,Entertainment Media Investment Corporation,94000000
9495,4030,Jeff Most Productions,94000000
9495,6455,Edward R. Pressman Film,94000000
29973,508,Regency Enterprises,1007583
29973,644,Alcor Films,1007583
29973,6194,Warner Bros.,1007583
29973,16823,Aleor Films,1007583
888,33,Universal Pictures,341631208
888,56,Amblin Entertainment,341631208
888,1353,Hanna-Barbera Productions,341631208
13,4,Paramount Pictures,677945399
712,181,Channel Four Films,254700832
712,1382,PolyGram Filmed Entertainment,254700832
712,10163,Working Title Films,254700832
16295,441,Columbia Pictures Corporation,38290723
16295,1947,New Deal Productions,38290723
48992,441,Columbia Pictures Corporation,1777020
48992,37294,Think Again Productions,1777020
48992,37295,Riot of Color,1777020
10879,175,Caravan Pictures,61947267
10879,9195,Touchstone Pictures,61947267
10660,559,TriStar Pictures,0
41647,181,Channel Four Films,449707
41647,201,Arte,449707
41647,4606,Zweites Deutsches Fernsehen (ZDF),449707
41647,12914,Nomad Films,449707
41647,12915,Omega Film GmbH,449707
41647,12916,Without Walls,449707
8587,2,Walt Disney Pictures,788241776
8587,10217,Walt Disney Feature Animation,788241776
1689,14,Miramax Films,4858139
11596,12,New Line Cinema,18090181
854,12,New Line Cinema,351583407
854,552,Dark Horse Entertainment,351583407
9359,4564,Icon Entertainment International,0
9359,6194,Warner Bros.,0
23333,8,Fine Line Features,0
23333,14,Miramax Films,0
36593,4,Paramount Pictures,51132598
12280,23,Imagine Entertainment,0
12280,33,Universal Pictures,0
2788,33,Universal Pictures,20079850
2788,216,Jersey Films,20079850
10427,278,Propaganda Films,2000000
10427,1382,PolyGram Filmed Entertainment,2000000
11011,1302,Davis Entertainment,0
11011,1885,Silver Pictures,0
11011,6194,Warner Bros.,0
49803,12,New Line Cinema,0
8987,33,Universal Pictures,0
8987,496,David Foster Productions,0
8987,662,Turman-Foster Company,0
1637,306,Twentieth Century Fox Film Corporation,350448145
15128,8411,Metro-Goldwyn-Mayer (MGM),0
8831,33,Universal Pictures,101646581
8831,467,Renaissance Pictures,101646581
8831,552,Dark Horse Entertainment,101646581
8831,1644,Largo Entertainment,101646581
8831,2982,Signature Pictures,101646581
8831,4248,JVC Entertainment Networks,101646581
36955,306,Twentieth Century Fox Film Corporation,378882411
36955,574,Lightstorm Entertainment,378882411
10449,9195,Touchstone Pictures,50021959
10395,5,Columbia Pictures,0
12160,335,Tig Productions,25052000
12160,6194,Warner Bros.,25052000
12160,13040,Kasdan Pictures,25052000
12160,24217,Paragon Entertainment Corp.,25052000
40480,9195,Touchstone Pictures,0
40480,21857,Tool Shed Productions,0
52038,288,BBC Films,953
52038,2630,Majestic Films International,953
52038,11358,Little Bird,953
29444,37,Gramercy Pictures,0
29444,1382,PolyGram Filmed Entertainment,0
26352,175,Caravan Pictures,29392418
26352,915,Hollywood Pictures,29392418
39953,3923,Strand Releasing,0
39953,25583,Strand Home Video,0
315,170,Eve Productions Inc.,0
18242,6215,Bolex Brothers,0
18242,6216,Lumen Films,0
18242,6217,Tara,0
11667,33,Universal Pictures,99423521
11667,7220,Capcom,99423521
32502,278,Propaganda Films,0
32502,11061,Motion Picture Corporation of America (MPCA),0
32502,31080,Polygram Filmed Entertainment,0
32502,33419,Snowback Productions,0
28732,285,Live Entertainment,0
28732,826,Capitol Films,0
28732,16835,Bates Entertainmant,0
75555,14280,A-Pix Entertainment,0
75555,37300,Devin Entertainment,0
42981,2,Walt Disney Pictures,0
42981,90509,Theodore Thomas Productions,0
278939,888,Overseas FilmGroup,0
291731,38179,Skyline Entertainment Partners,0
291731,38289,Arrow,0
203119,3268,Home Box Office (HBO),0
203119,38276,Frozen Rope Productions Inc.,0
8011,2662,Trans-Film,36800000
8011,22240,Initial Groupe,36800000
8011,25129,Lumière Pictures,36800000
8011,30655,Fallingcloud,36800000
2654,12,New Line Cinema,8946600
18069,12,New Line Cinema,0
19092,12,New Line Cinema,0
2758,4,Paramount Pictures,48919043
2758,41,Orion Pictures,48919043
2758,258,Scott Rudin Productions,48919043
38129,21222,HBO Independent Productions,0
10436,5,Columbia Pictures,32255440
13595,306,Twentieth Century Fox Film Corporation,0
13595,1595,Island World,0
13595,3929,Robert Simonds Productions,0
46094,915,Hollywood Pictures,21011500
46094,1382,PolyGram Filmed Entertainment,21011500
46094,10201,Interscope Communications,21011500
46094,12883,Nomura Babcock & Brown,21011500
46094,82606,NBB Unit One Film Partners,21011500
46094,82607,Longview Entertainment,21011500
9409,9195,Touchstone Pictures,0
11853,306,Twentieth Century Fox Film Corporation,15240435
11853,89311,"Ruddy Morgan Organization, The",15240435
16771,8,Fine Line Features,0
16771,97,Castle Rock Entertainment,0
16771,16737,Barcelona Films,0
46924,6194,Warner Bros.,0
46924,7049,Enigma Productions,0
46924,58750,BSB,0
46924,79560,NatWest Ventures,0
46924,79561,Fujisankei,0
11041,306,Twentieth Century Fox Film Corporation,0
306,4,Paramount Pictures,119208989
306,30,Eddie Murphy Productions,119208989
14522,6194,Warner Bros.,0
26203,12,New Line Cinema,16668552
178,2231,Trilogy Entertainment Group,30156002
178,8411,Metro-Goldwyn-Mayer (MGM),30156002
19819,4,Paramount Pictures,0
57834,14150,Orion Pictures Corporation,0
57834,18070,Heathrow Productions,0
4722,6194,Warner Bros.,428868
4722,10098,Dorset Productions,428868
4722,10099,Robert H. Solo Productions,428868
18215,70969,Mainline Pictures,1796389
1607,7429,HBO Films,17287898
1607,11308,Savoy Pictures,17287898
26391,9195,Touchstone Pictures,3662459
117553,5,Columbia Pictures,2570145
117553,1350,Parkway Productions,2570145
6075,33,Universal Pictures,36516012
6075,1988,Epic Productions,36516012
6075,11393,Bregman/Baer Productions,36516012
11310,5,Columbia Pictures,0
11310,97,Castle Rock Entertainment,0
18658,8411,Metro-Goldwyn-Mayer (MGM),7355425
9350,559,TriStar Pictures,255000211
9350,5358,Canal+,255000211
9350,14723,Carolco Pictures,255000211
9350,23246,RCS Video,255000211
9350,45728,Cliffhanger Productions,255000211
9350,45729,Pioneer,255000211
9612,4,Paramount Pictures,0
2124,915,Hollywood Pictures,19726050
2124,1504,Cinergi Pictures Entertainment,19726050
26261,559,TriStar Pictures,0
19176,23,Imagine Entertainment,0
19176,33,Universal Pictures,0
49299,8411,Metro-Goldwyn-Mayer (MGM),0
49299,36863,Maverick Picture Company,0
49299,36864,Cecchi Gori Europa N.V.,0
49299,36865,Eye Productions,0
49299,68062,Pentamerica,0
11566,5739,Donner/Shuler-Donner Productions,63000000
11566,6194,Warner Bros.,63000000
11566,8816,Northern Lights Entertainment,63000000
9571,37,Gramercy Pictures,7993039
9571,6556,Alphaville Productions,7993039
9571,10932,The Criterion Collection,7993039
9739,1885,Silver Pictures,159055768
9739,6194,Warner Bros.,159055768
34444,8,Fine Line Features,0
26141,8411,Metro-Goldwyn-Mayer (MGM),0
10997,708,Beijing Film Studio,0
10997,2269,China Film Co-Production Corporation,0
10997,36863,Maverick Picture Company,0
50463,41,Orion Pictures,0
50463,365,Nelson Entertainment,0
10443,705,Spring Creek Productions,0
10443,6194,Warner Bros.,0
16297,705,Spring Creek Productions,0
16297,6194,Warner Bros.,0
18551,4,Paramount Pictures,9488998
18551,705,Spring Creek Productions,9488998
18551,19534,Mirage,9488998
25440,8,Fine Line Features,0
9024,13,Universal Studios,11146270
9024,23,Imagine Entertainment,11146270
37233,4,Paramount Pictures,270248367
37233,932,Mirage Enterprises,270248367
37233,1302,Davis Entertainment,270248367
1634,104,Canal Plus,153698625
1634,508,Regency Enterprises,153698625
1634,644,Alcor Films,153698625
1634,6194,Warner Bros.,153698625
1634,23397,Donner/Shuler-Donner Productions,153698625
13815,14,Miramax Films,0
5503,6194,Warner Bros.,368875760
35588,5,Columbia Pictures,18635620
2087,33,Universal Pictures,30
2087,1644,Largo Entertainment,30
41579,8411,Metro-Goldwyn-Mayer (MGM),0
18620,1422,Killer Films,0
18620,8888,The Samuel Goldwyn Company,0
18620,89521,Can I Watch,0
18620,89522,Islet,0
18620,89523,KPVI,0
41006,37,Gramercy Pictures,0
4916,915,Hollywood Pictures,22886222
2019,33,Universal Pictures,74189677
2019,467,Renaissance Pictures,74189677
2019,11462,Alphaville Films,74189677
31642,508,Regency Enterprises,0
31642,6194,Warner Bros.,0
9255,306,Twentieth Century Fox Film Corporation,133752825
9255,11751,Sidley Wright & Associates,133752825
26271,272,Spelling Entertainment,0
26271,1930,IRS Media,0
26271,10348,Republic Pictures (II),0
10612,14,Miramax Films,0
10612,983,Parallax Pictures,0
2259,118,Det Danske Filminstitut,0
2259,705,Spring Creek Productions,0
2259,850,Eurimages,0
2259,10598,Costa do Castelo Filmes,0
2259,13096,Neue Constantin Film,0
2259,33027,House of Spirits Film,0
11934,1382,PolyGram Filmed Entertainment,0
11934,1885,Silver Pictures,0
11934,6194,Warner Bros.,0
11934,10163,Working Title Films,0
11934,23873,PolyGram Filmproduktion,0
106143,18,Gracie Films,0
106143,441,Columbia Pictures Corporation,0
12475,915,Hollywood Pictures,28881266
9386,97,Castle Rock Entertainment,176997168
9386,441,Columbia Pictures Corporation,176997168
7984,33,Universal Pictures,65796862
7984,2307,Hell's Kitchen Films,65796862
59930,9195,Touchstone Pictures,8880705
15765,9195,Touchstone Pictures,0
31643,4,Paramount Pictures,0
31643,11407,Baltimore Pictures,0
6,33,Universal Pictures,12136938
6,1644,Largo Entertainment,12136938
6,4248,JVC Entertainment Networks,12136938
329,33,Universal Pictures,920100000
329,56,Amblin Entertainment,920100000
10909,278,Propaganda Films,2395231
10909,3589,Kouf/Bigelow Productions,2395231
507,285,Live Entertainment,418961
34024,37,Gramercy Pictures,0
29918,4,Paramount Pictures,0
9593,441,Columbia Pictures Corporation,137298489
9593,55528,Oak Productions,137298489
42580,9195,Touchstone Pictures,0
22317,11308,Savoy Pictures,0
1413,360,Geffen Pictures,1499795
1413,6194,Warner Bros.,1499795
12121,508,Regency Enterprises,0
12121,6194,Warner Bros.,0
2246,5,Columbia Pictures,46405336
2246,12,New Line Cinema,46405336
2246,97,Castle Rock Entertainment,46405336
2246,1023,Nelvana Limited,46405336
10502,4564,Icon Entertainment International,24760338
10502,6194,Warner Bros.,24760338
10440,559,TriStar Pictures,11285588
9516,12,New Line Cinema,27900000
2320,1885,Silver Pictures,121969216
2320,6194,Warner Bros.,121969216
5879,6116,Argos Films,0
5879,13139,Oshima Productions,0
5879,14668,Shibata Organisation,0
83718,8888,The Samuel Goldwyn Company,0
83718,10565,Good Machine,0
11971,3102,Renaissance Films,0
11971,8827,American Playhouse Theatrical Films,0
2625,559,TriStar Pictures,0
2625,1177,Rastar Films,0
31911,6194,Warner Bros.,0
31911,8888,The Samuel Goldwyn Company,0
31911,16827,Night Life Inc.,0
788,306,Twentieth Century Fox Film Corporation,441286195
788,10230,Blue Wolf,441286195
21450,10100,Thin Man Films,0
21450,10932,The Criterion Collection,0
11231,441,Columbia Pictures Corporation,15826984
41588,508,Regency Enterprises,0
41588,644,Alcor Films,0
41588,4198,Ixtlan,0
41588,6194,Warner Bros.,0
41588,10104,New Regency Pictures,0
10447,441,Columbia Pictures Corporation,15340000
10447,1280,Pacific Western,15340000
10447,1755,Allied Filmmakers,15340000
10447,4972,Platinum Pictures,15340000
31586,5,Columbia Pictures,0
31586,12,New Line Cinema,0
31586,97,Castle Rock Entertainment,0
9300,11912,Mikado Film,0
9300,27593,Lenfilm Studio,0
9300,36765,Adventure Pictures,0
9559,171,Malpaso Productions,135130999
9559,6194,Warner Bros.,135130999
9800,559,TriStar Pictures,206678440
9800,1274,Clinica Estetico,206678440
713,418,New South Wales Film & Television Office,116700000
713,5186,The Australian Film Commission,116700000
713,7832,CiBy 2000,116700000
713,14089,Jan Chapman Productions,116700000
8291,5,Columbia Pictures,27515786
18133,9195,Touchstone Pictures,23042200
25557,915,Hollywood Pictures,8638072
22588,33,Universal Pictures,0
10872,9195,Touchstone Pictures,11439193
10872,10288,Don Simpson/Jerry Bruckheimer Films,11439193
1245,5,Columbia Pictures,23237911
1245,2370,Merchant Ivory Productions,23237911
11858,1504,Cinergi Pictures Entertainment,24332324
11858,9195,Touchstone Pictures,24332324
7007,306,Twentieth Century Fox Film Corporation,107198790
7007,8780,Walrus & Associates,107198790
10467,5,Columbia Pictures,0
10467,10157,Beacon Pictures,0
5550,41,Orion Pictures,10696210
8005,9,Gaumont,35739755
8005,306,Twentieth Century Fox Film Corporation,35739755
8005,5612,Brooksfilms,35739755
2088,10163,Working Title Films,3275585
2088,31080,Polygram Filmed Entertainment,3275585
2088,36907,Hilary Henkin,3275585
10412,5186,The Australian Film Commission,0
10412,11840,Film Victoria,0
10412,39712,Seon Film Productions,0
10412,50619,Romper Stomper Pty. Ltd.,0
47889,75712,Ruby in Paradise,1001437
47889,75713,Full Crew/Say Yea,1001437
14534,559,TriStar Pictures,22750363
56583,14374,David V. Picker Productions,0
56583,36789,Nessa Hyams,0
56583,36790,Carrie Productions Inc.,0
41878,249,Société Nouvelle de Cinématographie,0
41878,16366,La Sept Cinéma,0
424,33,Universal Pictures,321365567
424,56,Amblin Entertainment,321365567
35233,306,Twentieth Century Fox Film Corporation,0
35233,28822,Santo Domingo Film & Music Video,0
14291,932,Mirage Enterprises,7266383
103413,508,Regency Enterprises,0
103413,644,Alcor Films,0
103413,6194,Warner Bros.,0
103413,37265,Fron Film Production,0
11236,70,American Zoetrope,0
11236,6194,Warner Bros.,0
11592,11308,Savoy Pictures,7820688
11592,17411,Polar Entertainment,7820688
8850,33,Universal Pictures,48063435
10445,5553,Shadowlands Productions,0
10445,11308,Savoy Pictures,0
695,8,Fine Line Features,6110979
695,272,Spelling Entertainment,6110979
695,408,Avenue Entertainment,6110979
43535,9195,Touchstone Pictures,0
12519,14,Miramax Films,7770731
12519,25158,Sarah Radclyffe Productions - Sirens Limited,7770731
12519,25159,British Screen Finance Ltd,7770731
12519,25160,Samson Productions II,7770731
23210,8411,Metro-Goldwyn-Mayer (MGM),0
23210,10104,New Regency Pictures,0
23210,36889,Maiden Movies,0
858,559,TriStar Pictures,227799884
867,4,Paramount Pictures,116300000
867,94856,Robert Evans Company,116300000
78,5798,Shaw Brothers,33139618
78,6194,Warner Bros.,33139618
78,7965,The Ladd Company,33139618
13203,915,Hollywood Pictures,36448200
10442,559,TriStar Pictures,11585483
11074,5848,Columbia Pictures Industries,0
11074,6386,Columbia Films S.A.,0
9607,915,Hollywood Pictures,20915465
9607,1504,Cinergi Pictures Entertainment,20915465
9607,1755,Allied Filmmakers,20915465
9607,5888,Walt Disney,20915465
9607,12288,Nintendo,20915465
17585,12,New Line Cinema,7690013
9057,915,Hollywood Pictures,16478900
9057,1382,PolyGram Filmed Entertainment,16478900
9057,10201,Interscope Communications,16478900
9057,12883,Nomura Babcock & Brown,16478900
20967,164,Rhombus Media,0
10635,559,TriStar Pictures,0
10635,11061,Motion Picture Corporation of America (MPCA),0
9479,8601,Tim Burton Productions,75634409
9479,8835,Skellington Productions Inc.,75634409
9479,9195,Touchstone Pictures,75634409
10057,2,Walt Disney Pictures,53898845
10057,175,Caravan Pictures,53898845
11969,915,Hollywood Pictures,56505065
11969,1504,Cinergi Pictures Entertainment,56505065
41590,6194,Warner Bros.,0
41590,10210,Morgan Creek Productions,0
319,342,Davis-Films,12281551
319,3322,August Entertainment,12281551
319,6194,Warner Bros.,12281551
319,10210,Morgan Creek Productions,12281551
15139,306,Twentieth Century Fox Film Corporation,13670688
15139,6189,Turner Pictures (I),13670688
161158,806,Téléfilm Canada,0
161158,1203,The Ontario Film Development Corporation,0
161158,2480,Alliance Communications Corporation,0
85247,10348,Republic Pictures (II),0
85247,37572,Keystone Film Company (II),0
51980,82,Renn Productions,0
51980,83,France 2 Cinéma,0
51980,1524,DD Productions,0
24405,6194,Warner Bros.,1596687
24405,10210,Morgan Creek Productions,1596687
11655,6566,CNCAIMC,0
11800,8,Fine Line Features,0
11800,2658,Some Film,0
8223,7832,CiBy 2000,0
8223,11736,El Deseo S.A.,0
14587,5778,Channel 4 Television,0
31504,5,Columbia Pictures,0
31504,97,Castle Rock Entertainment,0
41653,157,SVT Drama,0
41653,235,Nordisk Film,0
41653,6181,Svensk Filmindustri (SF),0
41653,7446,Svenska Filminstitutet (SFI),0
17600,8,Fine Line Features,0
17600,55150,Swelter Films,0
17600,55151,Buckeye Films,0
10897,33,Universal Pictures,67308282
10897,56,Amblin Entertainment,67308282
10897,23506,King World Entertainment,67308282
21352,4,Paramount Pictures,0
37345,559,TriStar Pictures,3021629
32562,58,Sony Pictures Classics,0
32562,181,Channel Four Films,0
32562,201,Arte,0
32562,1606,Brillstein-Grey Entertainment,0
32562,3268,Home Box Office (HBO),0
32562,3614,Columbia Pictures Television,0
32562,4606,Zweites Deutsches Fernsehen (ZDF),0
32562,58855,Telling Pictures,0
25403,9364,Sacher Film,0
25403,16366,La Sept Cinéma,0
25403,20769,Banfilm,0
124304,37352,Oscar Kramer S.A.,0
124304,37353,Aura Film,0
124304,37354,Mojame S.A.,0
9066,4,Paramount Pictures,0
771,306,Twentieth Century Fox Film Corporation,476684675
771,477,Hughes Entertainment,476684675
251,4,Paramount Pictures,505000000
812,2,Walt Disney Pictures,504050219
280,574,Lightstorm Entertainment,520000000
280,1280,Pacific Western,520000000
280,5358,Canal+,520000000
280,14723,Carolco Pictures,520000000
280,61409,T2 Productions,520000000
581,335,Tig Productions,424208848
581,2630,Majestic Films International,424208848
80350,16636,Shapiro-Glickenhaus Entertainment,0
268,1382,PolyGram Filmed Entertainment,411348924
268,4357,The Guber-Peters Company,411348924
268,6194,Warner Bros.,411348924
274,41,Orion Pictures,272742922
274,55072,Strong Heart/Demme Production,272742922
408,3166,Walt Disney Productions,184925486
10020,2,Walt Disney Pictures,377350553
10020,6125,Walt Disney Animation Studios,377350553
10020,10282,Silver Screen Partners IV,377350553
